  0.004854   0.003191   0.021083  -0.008706   0.003273
  0.004854   0.003191   0.021125  -0.006848   0.003274
  0.004853   0.003191   0.021167  -0.004886   0.003274
  0.004853   0.003191   0.021208  -0.002838   0.003274
  0.004853   0.003191   0.021250  -0.000697   0.003274
  0.004853   0.003191   0.021292   0.001517   0.003274
  0.004852   0.003191   0.021333   0.003805   0.003275
  0.004852   0.003191   0.021375   0.006145   0.003275
  0.004851   0.003191   0.021417   0.008544   0.003275
  0.004851   0.003191   0.021458   0.010983   0.003275
  0.004850   0.003191   0.021500   0.013466   0.003275
  0.004850   0.003191   0.021542   0.015980   0.003275
  0.004849   0.003192   0.021583   0.018537   0.003275
  0.004849   0.003192   0.021625   0.021129   0.003275
  0.004848   0.003192   0.021667   0.023771   0.003274
  0.004848   0.003193   0.021708   0.026459   0.003274
  0.004847   0.003193   0.021750   0.029211   0.003274
  0.004847   0.003193   0.021792   0.032016   0.003274
  0.004846   0.003194   0.021833   0.034887   0.003274
  0.004846   0.003194   0.021875   0.037816   0.003274
  0.004846   0.003194   0.021917   0.040649   0.003274
  0.004846   0.003195   0.021958   0.043491   0.003274
  0.004846   0.003195   0.022000   0.046411   0.003274
  0.004846   0.003195   0.022042   0.049381   0.003274
  0.004846   0.003195   0.022083   0.052408   0.003274
  0.004847   0.003195   0.022125   0.055470   0.003275
  0.004846   0.003195   0.022167   0.058567   0.003275
